restaurant_name,email,website,source,yelp_rating,yelp_review_count,yelp_price,yelp_categories,yelp_phone,yelp_address,yelp_url
Phở Bằng Restaurant,johnsonha@live.com,http://phobangnola.com/,original,4.1,131.0,$$,Vietnamese,(504) 381-4345,"1901 Veterans Memorial Blvd, Metairie, LA, 70005",https://www.yelp.com/biz/pho-bang-metairie?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Oz New Orleans,oz@ozneworleans.com,http://www.ozneworleans.com/,original,3.3,184.0,$$,"Gay Bars, Dance Clubs",(504) 593-9491,"800 Bourbon St, New Orleans, LA, 70116",https://www.yelp.com/biz/oz-new-orleans-new-orleans-4?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
The Kolache Kitchen - Freret St.,kolachekitchen.will@gmail.com,http://www.thekolachekitchen.com/,original,,,,,,,
Miyako Seafood & Steakhouse,info@miyakonola.com,http://www.miyakonola.com/,original,4.0,503.0,$$,"Japanese, Steakhouses, Sushi Bars",(504) 833-7477,"2325 Veterans Blvd, Metairie, LA, 70002",https://www.yelp.com/biz/shogun-metairie?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
"Flambo - Breakfast, Brunch and Bar",flambobar@gmail.com,http://flambobreakfastbrunchandbar.com/,original,3.5,227.0,$$,"Bars, Breakfast & Brunch",,"1101 Decatur St, New Orleans, LA, 70116",https://www.yelp.com/biz/flambo-breakfast-brunch-and-bar-new-orleans-2?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Country Flame,info@countryflamerestaurant.com,http://www.countryflamerestaurant.com/,original,4.2,5454.0,$$,"Cajun/Creole, Southern, Cocktail Bars",(504) 588-2123,"930 Tchoupitoulas St, New Orleans, LA, 70130",https://www.yelp.com/biz/cochon-new-orleans-5?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Showbird NOLA,hello@showbirdnola.com,https://showbirdnola.com/,original,3.8,55.0,,Breakfast & Brunch,,"930 Poydras St, New Orleans, LA, 70112",https://www.yelp.com/biz/showbird-nola-new-orleans-2?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Saint Manchu NOLA,phihung22101999@gmail.com,https://www.saintmanchunola.com/,original,4.1,358.0,$,"Convenience Stores, Grocery, Chicken Wings",(504) 592-1113,"148 Carondelet St, New Orleans, LA, 70130",https://www.yelp.com/biz/brothers-food-mart-new-orleans-4?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Yawdi Jamaican Restaurant/ Food supplies,info@beyondmenu.com,https://www.yawdijamaicanrestaurantla.com/,original,,,,,,,
34 Restaurant & Bar,custserv.34@emerillagasse.com,https://34restaurantandbar.com/,original,4.0,48.0,,"Venues & Event Spaces, Seafood, Cocktail Bars",(504) 498-3434,"714 Baronne St, New Orleans, LA, 70113",https://www.yelp.com/biz/34-restaurant-and-bar-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
14 Parishes Jamaican Restaurant at Algiers Point,hello@14parishes.com,https://14parishes.com/,original,,,,,,,
Church's Texas Chicken,socialmedia@churchs.com,https://locations.churchs.com/la/new-orleans/1600-s.-claiborne-avenue,original,1.5,29.0,,"Fast Food, Chicken Wings",(504) 366-6778,"601 Terry Pkwy, Gretna, LA, 70056",https://www.yelp.com/biz/churchs-texas-chicken-gretna?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Ginger Roux,rusty_figueredo@hilton.com,https://www.hilton.com/en/hotels/msypypy-canopy-new-orleans-downtown/dining/,original,4.0,38.0,$$,"Cajun/Creole, Cantonese",(504) 354-2850,"1100 Tulane Ave, New Orleans, LA, 70112",https://www.yelp.com/biz/ginger-roux-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
The Vault NOLA,reservations@thevaultnola.com,https://thevaultnola.com/,original,3.6,58.0,,"New American, Venues & Event Spaces, Empanadas",(504) 453-2720,"501 Verret St, New Orleans, LA, 70114",https://www.yelp.com/biz/the-vault-nola-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Miss River,missriver.neworleans@fourseasons.com,https://www.missrivernola.com/?utm_source=google&utm_medium=organicsearch&utm_campaign=tor-nln-fab-mid-seo-na&utm_content=na-na&utm_term=na,original,3.8,164.0,$$$$,"Desserts, Seafood, Salad",(504) 434-5100,"2 Canal St, New Orleans, LA, 70130",https://www.yelp.com/biz/miss-river-restaurant-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Green Tea Restaurant,bl.mgmt1@gmail.com,https://greenteanola.com/,original,3.1,151.0,$,Chinese,(504) 899-8005,"3001 Napoleon Ave, New Orleans, LA, 70125",https://www.yelp.com/biz/green-tea-new-orleans-2?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Hard Core BBQ,hardcorebbq@yahoo.com,https://m.facebook.com/HardCoreBBQnola/,original,2.3,3.0,,"Barbeque, Food Delivery Services, Sandwiches",(504) 618-2110,"1128 Tchoupitoulas St, New Orleans, LA, 70130",https://www.yelp.com/biz/hard-core-bbq-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Roly Poly Sandwiches,rolypolyhq@aol.com,http://rolypoly.com/,original,2.6,14.0,$$,"Sandwiches, Salad, Soup",(504) 561-9800,"701 Poydras St, New Orleans, LA, 70139",https://www.yelp.com/biz/roly-poly-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Twisted Waffles Nola,twistedwafflesllc@gmail.com,http://twistedwaffles.com/,original,3.6,289.0,$$,"Waffles, Coffee & Tea, Breakfast & Brunch",(504) 635-0033,"725 Howard Ave, New Orleans, LA, 70130",https://www.yelp.com/biz/twisted-waffles-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Scrambled,scramblednola@gmail.com,https://www.scramblednola.com/,original,3.6,127.0,$$,"Breakfast & Brunch, Coffee & Tea",(504) 427-2277,"5433 Laurel St, New Orleans, LA, 70115",https://www.yelp.com/biz/scrambled-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Bud's Broiler,info@budsbroiler.com,http://budsbroiler.com/,original,3.0,32.0,$,"Burgers, Chicken Wings, Hot Dogs",(504) 488-2837,"5101 Canal Blvd, New Orleans, LA, 70124",https://www.yelp.com/biz/buds-broiler-new-orleans-6?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Waffle House,socialmedia@wafflehouse.com,https://locations.wafflehouse.com/neworleans-la-2072,original,3.1,105.0,$,"Breakfast & Brunch, Diners, American",(504) 827-5960,"2500 Canal St, New Orleans, LA, 70119",https://www.yelp.com/biz/waffle-house-new-orleans-new-orleans-3?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Taco Bell,info@locations.tacobell.com,https://locations.tacobell.com/la/new-orleans/4603-chef-menteur-hwy.html?utm_source=yext&utm_campaign=googlelistings&utm_medium=referral&utm_term=026773&utm_content=website&y_source=1_NjE0MzQxOC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,original,1.4,104.0,$,"Mexican, Fast Food",(504) 891-9301,"2800 S Claiborne Ave, New Orleans, LA, 70115",https://www.yelp.com/biz/taco-bell-new-orleans-11?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Willie Mae’s,press@williemaesla.com,https://williemaesrestaurant.com/,original,4.0,280.0,$$,"Soul Food, Cajun/Creole, Southern",(504) 354-8194,"898 Baronne St, New Orleans, LA, 70113",https://www.yelp.com/biz/willie-mae-s-nola-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Green To Go,greentogonola@gmail.com,http://www.greentogonola.com/,original,4.0,45.0,$$,"Breakfast & Brunch, Vegetarian",(504) 460-3160,"400 Poydras St, New Orleans, LA, 70130",https://www.yelp.com/biz/green-to-go-new-orleans-2?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
PIZZA domenica,info@pizzadomenica.com,https://www.pizzadomenica.com/,original,3.8,507.0,$$,"Pizza, Beer Bar, Cocktail Bars",(504) 301-4978,"4933 Magazine St, New Orleans, LA, 70115",https://www.yelp.com/biz/pizza-domenica-new-orleans-2?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Bijoux at Le Pavillon,patrickwilson@remingtonhotels.com,https://www.lepavillon.com/sip-savor,original,,,,,,,
Peking House Restaurant,info@chinesemenuonline.com,https://www.pekinghousenola.com/,original,3.6,18.0,$,Chinese,(504) 244-0891,"5741 Crowder Blvd, New Orleans, LA, 70127",https://www.yelp.com/biz/peking-house-restaurant-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Commons Club New Orleans,info.neworleans@virginhotels.com,https://virginhotels.com/new-orleans/dine-and-drink/the-commons-club/,original,4.4,1074.0,$$,"Jazz & Blues, Bars, Music Venues",,"623 Frenchmen St, New Orleans, LA, 70116",https://www.yelp.com/biz/the-spotted-cat-music-club-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Devil Moon Barbecue,hello@devilmoonbbq.com,https://www.devilmoonbbq.com/,original,3.8,37.0,,"Barbeque, Beverage Store",(504) 788-0093,"1100 Girod St, New Orleans, LA, 70113",https://www.yelp.com/biz/devil-moon-new-orleans-2?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Public Service,social@publicservicenola.com,http://www.publicservicenola.com/,original,3.4,135.0,$$,"New American, Southern, Cocktail Bars",(504) 962-6527,"311 Baronne St, New Orleans, LA, 70112",https://www.yelp.com/biz/public-service-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Ma Momma's House at The Pythian Market,info@mamommashouse.com,http://www.mamommashouse.com/,original,3.0,21.0,,"Breakfast & Brunch, Soul Food, Chicken Shop",(504) 920-2858,"234 Loyola Ave, New Orleans, LA, 70112",https://www.yelp.com/biz/ma-momma-s-house-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Café Normandie,info@higginshotelnola.com,https://www.higginshotelnola.com/new-orleans-restaurants/cafe-normandie,original,3.6,26.0,,"New American, Breakfast & Brunch",(504) 528-1941,"1000 Magazine St, New Orleans, LA, 70130",https://www.yelp.com/biz/caf%C3%A9-normandie-at-the-higgins-hotel-new-orleans-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Clarinet Bistreaux,clarinetbistreaux@hi-neworleans.com,https://www.clarinetbistreaux.com/,original,4.3,9.0,,Bars,,"330 Loyola Ave, New Orleans, LA, 70112",https://www.yelp.com/biz/the-clarinet-bistreaux-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Subway,tammie_hatch@yahoo.com,https://restaurants.subway.com/united-states/la/new-orleans/1415-tulane-ave?y_source=1_MjA3MTIxNzAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,original,1.8,33.0,$,"Sandwiches, Fast Food",(504) 345-2619,"901 Convention Center Blvd, New Orleans, LA, 70130",https://www.yelp.com/biz/subway-new-orleans-96?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Rimon,info@rimontulanehillel.com,http://www.rimontulanehillel.com/,original,4.0,6.0,$$,"Sandwiches, Kosher, Mediterranean",(504) 232-0758,"912 Broadway St, New Orleans, LA, 70118",https://www.yelp.com/biz/rimon-at-tulane-hillel-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
5Fifty5,dave.riceii@marriott.com,https://modules.marriott.com/restaurant/msyla-new-orleans-marriott/dining/service-vendors?scid=fooddeals-1&y_source=1_MTExNzA2MjEtNzE1LWxvY2F0aW9uLndlYnNpdGU=,original,3.2,58.0,$$,"New American, Breakfast & Brunch",(504) 553-5555,"555 Canal St, New Orleans, LA, 70130",https://www.yelp.com/biz/5fifty5-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Papa Johns Pizza,papajohnsajax@gmail.com,https://locations.papajohns.com/united-states/la/70125/new-orleans/3117-calhoun-st?utm_source=gmb&utm_medium=organic&y_source=1_MTA2OTE5MjAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,original,2.5,27.0,$,"Pizza, Chicken Wings, Fast Food",(504) 862-6020,"3117 Calhoun St, New Orleans, LA, 70125",https://www.yelp.com/biz/papa-johns-pizza-new-orleans-4?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Domino's Pizza,gareth.payne@dominos.com,https://www.dominos.com/en/?utm_source=google&utm_medium=loclist&utm_campaign=localmaps,original,2.2,57.0,$,"Pizza, Chicken Wings, Sandwiches",(504) 891-3030,"4938 Freret St, New Orleans, LA, 70115",https://www.yelp.com/biz/dominos-pizza-new-orleans-24?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Burger King,dflores@burgerking.com,https://burgerking.com/store-locator/store/restaurant_80914,original,1.6,37.0,$,"Burgers, Fast Food",(504) 681-9366,"1700 St Charles Ave, New Orleans, LA, 70130",https://www.yelp.com/biz/burger-king-new-orleans-11?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
McDonald's,mruggeri@mcdonalds.com,https://www.mcdonalds.com/us/en-us/location/LA/NEW-ORLEANS/3025-ELYSIAN-FIELDS-AVE/25384.html?cid=RF:YXT:GMB::Clicks,original,1.4,89.0,$,"Burgers, Fast Food, Coffee & Tea",(504) 309-0908,"2757 Canal St, New Orleans, LA, 70119",https://www.yelp.com/biz/mcdonalds-new-orleans-26?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Frank's Restaurant,frankiegag@cox.net,http://www.franksnola.com/,original,2.6,825.0,$$,"Italian, Seafood, American",(504) 525-1602,"933 Decatur St, New Orleans, LA, 70116",https://www.yelp.com/biz/franks-restaurant-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Lucky Dogs,info@luckydogsinc.com,http://www.luckydogsinc.com/about,original,3.8,92.0,$,"Hot Dogs, Food Trucks",(800) 427-7247,"517 Gravier St, New Orleans, LA, 70130",https://www.yelp.com/biz/lucky-dogs-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Pasta On The Fly,ryano1983@gmail.com,http://pastaonthefly.com/,original,3.5,28.0,,"Pasta Shops, Desserts, Salad",(504) 962-7282,"7607 Maple St, New Orleans, LA, 70118",https://www.yelp.com/biz/pasta-on-the-fly-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Buffalo Wild Wings,hleiferman@buffalowildwings.com,https://www.buffalowildwings.com/locations/us/la/new-orleans/4150-general-degaulle-drive/sports-bar-931?utm_source=google%20my%20business&utm_medium=organic&utm_campaign=website%20link,original,1.8,167.0,$$,"Sports Bars, American, Chicken Wings",(504) 283-3256,"4150 General De Gaulle Dr, New Orleans, LA, 70131",https://www.yelp.com/biz/buffalo-wild-wings-new-orleans-7?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Villa Fresh Italian Kitchen,wecare@villarestaurantgroup.com,https://locations.villaitaliankitchen.com/en-us/la/new-orleans/500-port-of-new-orleans-pl/,original,2.4,7.0,$$,Food Court,(504) 872-0045,"500 Port Of New Orleans Pl, New Orleans, LA, 70130",https://www.yelp.com/biz/villa-fresh-italian-kitchen-new-orleans-2?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
KFC,marketing@kbpfoods.com,https://locations.kfc.com/la/new-orleans/6009-bullard-ave,original,1.5,16.0,$,"Fast Food, Chicken Wings, Chicken Shop",(504) 367-8911,"1609 Westbank Expy, Harvey, LA, 70058",https://www.yelp.com/biz/kfc-harvey-2?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
DP Dough,steve.fiala@dpdough.com,https://www.dpdough.com/,original,3.0,24.0,,"Chicken Wings, Pizza, Burgers",(504) 544-9400,"5010 Freret St, New Orleans, LA, 70115",https://www.yelp.com/biz/dp-dough-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Chipotle Mexican Grill,la.3204.magazinegd@chipotle.com,https://locations.chipotle.com/la/new-orleans/2801-magazine-st?utm_source=google&utm_medium=yext&utm_campaign=yext_listings,original,2.0,94.0,,"Mexican, Fast Food",(504) 636-8544,"2801 Magazine St, New Orleans, LA, 70115",https://www.yelp.com/biz/chipotle-mexican-grill-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Wingstop,karen@wingstop.com,https://www.wingstop.com/location/wingstop-1184-new-orleans-la-70119/menu?y_source=1_NTUyMDY4NzAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,original,1.9,80.0,$,Chicken Wings,(504) 518-4952,"520 N Carrollton Ave, New Orleans, LA, 70119",https://www.yelp.com/biz/wingstop-new-orleans-2?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Taco Del Mar,aritchie@tacodelmar.com,https://tacodelmar.com/?olonwp=JjBtp_vMLk25gkYh_bnoiQ,original,2.0,10.0,$,"Mexican, Tex-Mex, Fast Food",(504) 309-8311,"1515-Poydras St, New Orleans, LA, 70112",https://www.yelp.com/biz/taco-del-mar-new-orleans-2?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Pizza Hut,rs035620@pizzahut.com,https://locations.pizzahut.com/la/new-orleans/301-n-carrollton-ave?utm_medium=organic&utm_source=local&utm_campaign=googlelistings&utm_content=website&utm_term=308804,original,1.6,47.0,$,"Chicken Wings, Pizza, Fast Food",(504) 482-6111,"301 N. Carrollton Ave., New Orleans, LA, 70119",https://www.yelp.com/biz/pizza-hut-new-orleans-13?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Nina's Creole Cottage,lpritchett@caesars.com,https://www.caesars.com/caesars-new-orleans/restaurants/food-hall/ninas-creole-cottage?utm_campaign=gmb&utm_source=google&utm_medium=local&utm_term=NOR03&utm_content=restaurant&y_source=1_MTAxNjQ2MzM1Mi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,original,3.1,43.0,,"Cajun/Creole, Seafood, Chicken Wings",(800) 427-7247,"8 Canal St, New Orleans, LA, 70130",https://www.yelp.com/biz/ninas-creole-cottage-new-orleans-2?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Chinese Kitchen Club,info@chinesekitchenclub.com,https://chinesekitchenclub.com/,original,3.7,208.0,$$,Chinese,(504) 482-1122,"3327 S Carrollton Ave, New Orleans, LA, 70118",https://www.yelp.com/biz/chinese-kitchen-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Pei Wei Asian Express,lisa.murray@peiwei.com,https://www.peiwei.com/louisiana/544-outlet-collection-at-riverwalk-mall/,original,2.0,3.0,,"Asian Fusion, Salad, Chicken Wings",(225) 763-2200,"6401 Bluebonnet Blvd, Baton Rouge, LA, 70836",https://www.yelp.com/biz/pei-wei-asian-express-baton-rouge?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
Broadway Pizza,jkruizenga@broadwaypizza.com,https://www.broadwaypizza.com/,original,4.5,4.0,$,"Bars, Pizza, Sandwiches",(504) 866-2668,"1039 Broadway St, New Orleans, LA, 70118",https://www.yelp.com/biz/broadway-pizza-new-orleans?adjust_creative=3unnOhHuozEoDDn4s6c-Mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3unnOhHuozEoDDn4s6c-Mg
